m	n	num_buckets	batch	rule	threads	grouping	winners	score_upper	score_lower	num_pruned_voters	t_quick_bounds_sec	t_pruning_sec	t_solver_sec	t_total_sec
80	1000	5	1	Plurality	1	True	(52,)	14.193066820268964	14.193066820269772	0	0.1035912036895752	0.013577461242675781	1.1811659336090088	1.442662000656128
80	1000	5	1	2-approval	1	True	(52,)	28.386133640539818	28.386133640539544	0	0.10232186317443848	0.013295412063598633	1.173112392425537	1.4326748847961426
80	1000	5	1	Borda	1	True	(52,)	40643.414675010245	40564.41467501024	3	0.1047048568725586	0.014400959014892578	5.689351558685303	6.41460394859314
10	1000	5	7	Plurality	1	True	(1,)	122.44166666666663	115.44166666666652	22	0.013873100280761719	0.002274036407470703	0.009867191314697266	0.04314422607421875
10	1000	5	7	2-approval	1	True	(1,)	252.6888888888878	225.68888888888856	76	0.013878345489501953	0.0019485950469970703	0.010670185089111328	0.0426943302154541
10	1000	5	7	Borda	1	True	(5,)	4650.1208333333425	4637.120833333334	3	0.013932943344116211	0.002848386764526367	0.04401445388793945	0.09058642387390137
80	1000	10	0	Plurality	1	True	(22,)	14.778837967587926	14.778837967587952	0	0.13654732704162598	0.01324319839477539	0.3009653091430664	0.6092875003814697
80	1000	10	0	2-approval	1	True	(22,)	30.532675935176247	29.532675935175906	1	0.13713312149047852	0.013230323791503906	0.3010671138763428	0.6099481582641602
80	1000	10	0	Borda	1	True	(36,)	41141.677156614205	41106.6771566142	3	0.13761687278747559	0.013014793395996094	2.503643274307251	3.2507355213165283
80	1000	10	9	Plurality	1	True	(77,)	15.5130543068042	15.513054306804289	0	0.13625550270080566	0.013075828552246094	0.30633020401000977	0.6144933700561523
80	1000	10	9	2-approval	1	True	(77,)	32.00110861360891	31.00110861360858	4	0.13826322555541992	0.012925863265991211	0.301379919052124	0.6088681221008301
80	1000	10	9	Borda	1	True	(77,)	40858.2409639685	40712.24096396852	6	0.13661623001098633	0.0131988525390625	2.538762331008911	3.2935643196105957
40	1000	5	3	Plurality	1	True	(37,)	29.519092712842106	28.51909271284266	3	0.05174708366394043	0.0074427127838134766	0.19949626922607422	0.32912349700927734
40	1000	5	3	2-approval	1	True	(37,)	58.03818542568659	57.03818542568532	5	0.05229330062866211	0.007277488708496094	0.20161867141723633	0.33119821548461914
40	1000	5	3	Borda	1	True	(17,)	20063.047162123985	20040.047162124	2	0.051827192306518555	0.007662057876586914	0.9413318634033203	1.1991422176361084
20	1000	5	3	Plurality	1	True	(16,)	55.483273809525166	54.483273809523624	1	0.026637554168701172	0.004350900650024414	0.043517112731933594	0.10918998718261719
20	1000	5	3	2-approval	1	True	(16,)	108.96303258145453	107.96303258145333	5	0.02613210678100586	0.0044100284576416016	0.04611492156982422	0.11191153526306152
20	1000	5	3	Borda	1	True	(16,)	9836.39615583074	9739.396155830753	14	0.026335716247558594	0.004492759704589844	0.19020867347717285	0.29378581047058105
80	1000	20	4	Plurality	1	True	(37,)	21.214583333333383	19.214583333333323	15	0.19758343696594238	0.012079715728759766	0.09290742874145508	0.4956986904144287
80	1000	20	4	2-approval	1	True	(37,)	40.37165084388201	36.37165084388183	39	0.19611620903015137	0.011241674423217773	0.09080672264099121	0.47976160049438477
80	1000	20	4	Borda	1	True	(69,)	41056.32326817542	41040.32326817542	2	0.20027637481689453	0.011882543563842773	1.3336546421051025	2.1321558952331543
10	1000	5	0	Plurality	1	True	(5,)	116.75499999999992	110.7549999999999	32	0.01369166374206543	0.0022301673889160156	0.00983428955078125	0.042814016342163086
10	1000	5	0	2-approval	1	True	(2,)	212.18703703703605	212.18703703703673	0	0.015127897262573242	0.002508401870727539	0.014589309692382812	0.05258655548095703
10	1000	5	0	Borda	1	True	(5,)	4640.795833333338	4627.795833333332	7	0.01387166976928711	0.002902507781982422	0.04507589340209961	0.09174919128417969
80	1000	5	3	Plurality	1	True	(45,)	14.540135324501875	14.540135324503018	0	0.10241246223449707	0.013366222381591797	1.187838077545166	1.4452359676361084
80	1000	5	3	2-approval	1	True	(45,)	29.08027064900547	29.080270649006035	0	0.10302877426147461	0.01331639289855957	1.190298318862915	1.4518346786499023
80	1000	5	3	Borda	1	True	(31,)	41361.02615258129	41282.02615258132	1	0.10435342788696289	0.01419830322265625	5.530909061431885	6.249100923538208
10	1000	5	9	Plurality	1	True	(7,)	113.16666666666647	108.16666666666663	14	0.013858556747436523	0.002279520034790039	0.009943962097167969	0.0433812141418457
10	1000	5	9	2-approval	1	True	(6,)	214.22111111111047	210.22111111111107	18	0.013686418533325195	0.002120494842529297	0.011877298355102539	0.04507565498352051
10	1000	5	9	Borda	1	True	(8,)	4574.902182539666	4572.902182539672	1	0.013768672943115234	0.0028679370880126953	0.04544711112976074	0.09269237518310547
10	10000	5	3	Plurality	1	True	(0,)	1045.043333333279	1030.0433333333494	37	0.13450026512145996	0.022569656372070312	0.10192632675170898	0.4339256286621094
10	10000	5	3	2-approval	1	True	(0,)	2050.3670370369273	2034.3670370371024	45	0.1347517967224121	0.021640777587890625	0.12517929077148438	0.4622995853424072
10	10000	5	3	Borda	1	True	(6,)	45254.85416666615	45187.85416666614	29	0.13564610481262207	0.0288541316986084	0.46368932723999023	0.9362857341766357
10	10000	5	5	Plurality	1	True	(8,)	1029.2649999999433	1021.265000000018	33	0.13471651077270508	0.022876262664794922	0.10164403915405273	0.43526244163513184
10	10000	5	5	2-approval	1	True	(5,)	2042.2988888887726	2031.298888888954	35	0.1356039047241211	0.0218660831451416	0.12414240837097168	0.4622669219970703
10	10000	5	5	Borda	1	True	(8,)	45231.05813492046	45207.0581349205	9	0.13487887382507324	0.028615474700927734	0.4612729549407959	0.9327723979949951
10	10000	5	7	Plurality	1	True	(2,)	1039.0816666666117	1031.0816666666828	36	0.13428664207458496	0.022678613662719727	0.09998774528503418	0.4317646026611328
10	10000	5	7	2-approval	1	True	(2,)	2088.247037036922	2050.2470370371043	134	0.13676905632019043	0.02119755744934082	0.1214444637298584	0.4575638771057129
10	10000	5	7	Borda	1	True	(2,)	45771.471230158815	45406.4712301588	156	0.13547039031982422	0.028342485427856445	0.4564857482910156	0.924422025680542
10	10000	5	0	Plurality	1	True	(5,)	1038.508333333284	1027.5083333333503	31	0.13484764099121094	0.02292346954345703	0.1016089916229248	0.48359131813049316
10	10000	5	0	2-approval	1	True	(5,)	2074.1488888887816	2045.1488888889528	80	0.13435792922973633	0.021352291107177734	0.12267613410949707	0.45761895179748535
10	10000	5	0	Borda	1	True	(4,)	45507.148214286055	45399.14821428607	41	0.1352860927581787	0.028545379638671875	0.45850682258605957	0.9304192066192627
10	10000	5	9	Plurality	1	True	(0,)	1036.8049999999425	1023.805000000015	47	0.1373453140258789	0.02260875701904297	0.10252928733825684	0.4418022632598877
10	10000	5	9	2-approval	1	True	(4,)	2028.6751851850624	2028.6751851852528	0	0.13613128662109375	0.02151203155517578	0.12391114234924316	0.4645211696624756
10	10000	5	9	Borda	1	True	(4,)	45272.90039682551	45239.90039682552	11	0.1365053653717041	0.028795719146728516	0.4652132987976074	0.9438748359680176
10	10000	5	2	Plurality	1	True	(2,)	1035.6183333332801	1021.6183333333522	69	0.13611960411071777	0.022617816925048828	0.10186243057250977	0.43839192390441895
10	10000	5	2	2-approval	1	True	(2,)	2048.449259259137	2036.4492592593276	54	0.13619613647460938	0.021470308303833008	0.12224555015563965	0.46047210693359375
10	10000	5	2	Borda	1	True	(3,)	45400.24285714289	45359.24285714289	18	0.13621068000793457	0.028844594955444336	0.46707630157470703	0.9418823719024658
10	10000	5	4	Plurality	1	True	(7,)	1033.1716666666127	1027.1716666666855	33	0.13558053970336914	0.02282238006591797	0.10069847106933594	0.4376356601715088
10	10000	5	4	2-approval	1	True	(8,)	2063.01037037027	2058.0103703704344	27	0.13751888275146484	0.021970510482788086	0.12227106094360352	0.5204639434814453
10	10000	5	4	Borda	1	True	(7,)	45537.66865079381	45527.66865079382	7	0.13567638397216797	0.028628110885620117	0.457042932510376	0.9363226890563965
10	10000	5	6	Plurality	1	True	(6,)	1029.7399999999425	1026.7400000000166	8	0.1367652416229248	0.02284097671508789	0.10108637809753418	0.43879199028015137
10	10000	5	6	2-approval	1	True	(6,)	2044.3870370369168	2044.3870370371067	0	0.13624072074890137	0.02210831642150879	0.12450122833251953	0.46645617485046387
10	10000	5	6	Borda	1	True	(9,)	45250.3813492063	45237.3813492063	6	0.13639402389526367	0.029086589813232422	0.4645254611968994	0.9433341026306152
10	10000	5	8	Plurality	1	True	(0,)	1040.5949999999484	1031.5950000000157	28	0.13593673706054688	0.022821903228759766	0.10220932960510254	0.44345951080322266
10	10000	5	8	2-approval	1	True	(0,)	2070.554444444337	2058.554444444509	40	0.1380932331085205	0.021441221237182617	0.12386202812194824	0.4642906188964844
10	10000	5	8	Borda	1	True	(0,)	45507.388888888985	45373.388888888956	52	0.13711857795715332	0.028111696243286133	0.4584505558013916	0.9329733848571777
10	10000	5	1	Plurality	1	True	(7,)	1089.803333333284	1055.8033333333462	153	0.13588714599609375	0.022671222686767578	0.09999489784240723	0.4350931644439697
10	10000	5	1	2-approval	1	True	(7,)	2100.575925925814	2060.5759259259876	167	0.13602423667907715	0.021844863891601562	0.12380242347717285	0.4672212600708008
10	10000	5	1	Borda	1	True	(7,)	45799.176388889115	45405.176388889115	171	0.13677597045898438	0.02858257293701172	0.46013569831848145	0.9955909252166748
10	100000	5	7	Plurality	1	True	(7,)	10126.243333328006	10099.243333334713	94	1.366955280303955	0.23228216171264648	1.0147686004638672	4.43728494644165
10	100000	5	7	2-approval	1	True	(7,)	20164.781111117944	20137.781111115473	83	1.357748031616211	0.21651339530944824	1.2428584098815918	4.688662052154541
10	100000	5	7	Borda	1	True	(8,)	451042.6623015828	450942.66230158665	41	1.3648991584777832	0.28975725173950195	4.650071859359741	9.515563726425171
10	100000	5	0	Plurality	1	True	(7,)	10128.256666661531	10082.256666668063	210	1.359327793121338	0.22995710372924805	1.0261588096618652	4.4438865184783936
10	100000	5	0	2-approval	1	True	(7,)	20215.06333334007	20145.063333337854	290	1.3491549491882324	0.21915459632873535	1.2530910968780518	4.675610303878784
10	100000	5	0	Borda	1	True	(9,)	451922.0803571378	451136.08035714104	315	1.357970952987671	0.2829625606536865	4.58845591545105	9.337714195251465
10	100000	5	9	Plurality	1	True	(4,)	10135.541666661355	10106.541666668089	131	1.356743335723877	0.23009824752807617	1.0077006816864014	4.406530857086182
10	100000	5	9	2-approval	1	True	(4,)	20364.98185185847	20208.981851856635	493	1.3680195808410645	0.22292399406433105	1.2646489143371582	4.764219522476196
10	100000	5	9	Borda	1	True	(4,)	452680.75317459996	451269.75317460176	545	1.3624353408813477	0.2907531261444092	4.620875120162964	9.408159732818604
10	100000	5	2	Plurality	1	True	(7,)	10152.43333332776	10113.433333334708	156	1.3622310161590576	0.24034810066223145	1.0571351051330566	4.529374122619629
10	100000	5	2	2-approval	1	True	(7,)	20103.263333340103	20091.26333333792	51	1.357586145401001	0.21933364868164062	1.2538650035858154	4.717623710632324
10	100000	5	2	Borda	1	True	(2,)	451316.4601190477	450889.4601190483	161	1.3562538623809814	0.28813672065734863	4.658911228179932	9.456274509429932
10	100000	5	4	Plurality	1	True	(1,)	10117.888333328148	10086.888333334664	125	1.3686187267303467	0.23581647872924805	1.0215294361114502	4.451961517333984
10	100000	5	4	2-approval	1	True	(5,)	20099.158518525634	20097.158518523003	5	1.3550219535827637	0.22235703468322754	1.2597863674163818	4.70346736907959
10	100000	5	4	Borda	1	True	(8,)	451377.7952380957	451212.7952380972	62	1.3519766330718994	0.29125332832336426	4.6321494579315186	9.445856809616089
10	100000	5	6	Plurality	1	True	(3,)	10105.909999994545	10103.910000001415	14	1.3542592525482178	0.23710322380065918	1.0352771282196045	4.491039991378784
10	100000	5	6	2-approval	1	True	(2,)	20168.8533333401	20167.853333338015	5	1.3667960166931152	0.22323155403137207	1.2736375331878662	4.788485765457153
10	100000	5	6	Borda	1	True	(7,)	453085.2210317411	451468.22103174357	634	1.3634860515594482	0.2949507236480713	4.6062331199646	9.390570163726807
10	100000	5	8	Plurality	1	True	(2,)	10235.151666661299	10148.151666668142	338	1.3677308559417725	0.22458124160766602	1.0071954727172852	4.41263484954834
10	100000	5	8	2-approval	1	True	(2,)	20279.647777784467	20150.647777782324	456	1.376732587814331	0.22494864463806152	1.2546429634094238	5.120101451873779
10	100000	5	8	Borda	1	True	(2,)	451381.5783730081	450807.578373016	221	1.3803491592407227	0.2841484546661377	4.663143157958984	9.472448110580444
10	100000	5	1	Plurality	1	True	(2,)	10098.048333327739	10066.04833333468	133	1.3577663898468018	0.23736190795898438	1.0270540714263916	4.460960865020752
10	100000	5	1	2-approval	1	True	(2,)	20183.102592599396	20113.102592597246	234	1.3638091087341309	0.21882033348083496	1.2503490447998047	4.700977802276611
10	100000	5	1	Borda	1	True	(0,)	452198.7152777786	451778.715277779	172	1.3660101890563965	0.28655552864074707	4.590622186660767	9.384638786315918
10	100000	5	3	Plurality	1	True	(1,)	10247.658333328043	10156.658333334752	400	1.3682918548583984	0.23513054847717285	1.0218091011047363	4.454681396484375
10	100000	5	3	2-approval	1	True	(1,)	20362.51518519199	20242.515185189746	440	1.3719706535339355	0.2199397087097168	1.2525684833526611	4.717832803726196
10	100000	5	3	Borda	1	True	(1,)	451860.7359126986	451321.7359126953	203	1.3621721267700195	0.2929844856262207	4.604770183563232	9.738386154174805
10	100000	5	5	Plurality	1	True	(4,)	10119.653333327955	10086.653333334629	146	1.358581304550171	0.22663521766662598	1.0163273811340332	4.413926124572754
10	100000	5	5	2-approval	1	True	(0,)	20153.908148154744	20136.90814815257	52	1.3776447772979736	0.22417545318603516	1.269637107849121	5.097858667373657
10	100000	5	5	Borda	1	True	(1,)	452092.00615078915	451151.00615079416	371	1.354881763458252	0.283156156539917	4.59670615196228	9.36694598197937
10	1000000	5	1	Plurality	1	True	(0,)	100386.30166717958	100350.30166670628	146	13.652544021606445	2.316531181335449	10.167569160461426	44.54905414581299
10	1000000	5	1	2-approval	1	True	(0,)	200913.9170382212	200470.9170370186	1494	13.558633089065552	2.179551839828491	12.606245517730713	47.357046365737915
10	1000000	5	1	Borda	1	True	(0,)	4506922.8839283595	4503704.883928383	1267	13.628475666046143	2.872110605239868	46.491867780685425	98.07351660728455
10	1000000	5	3	Plurality	1	True	(3,)	100314.61833385154	100247.61833337284	245	13.664976596832275	2.2777905464172363	10.26054573059082	44.67968773841858
10	1000000	5	3	2-approval	1	True	(3,)	200500.64370489138	200423.6437036843	288	13.631324529647827	2.1908469200134277	12.561040878295898	47.563700675964355
10	1000000	5	3	Borda	1	True	(3,)	4503970.160912763	4503314.160912679	243	13.612755298614502	2.927530288696289	46.57407593727112	95.07453060150146
10	1000000	5	5	Plurality	1	True	(7,)	100564.90166718849	100504.90166670816	237	13.636145114898682	2.3382556438446045	10.282269716262817	45.15426063537598
10	1000000	5	5	2-approval	1	True	(3,)	200705.80814931716	200659.80814812155	164	13.51839303970337	2.215616226196289	12.583418846130371	47.23819661140442
10	1000000	5	5	Borda	1	True	(7,)	4505914.677579163	4504348.677579191	594	13.661650657653809	2.9798362255096436	46.804768800735474	96.2258152961731
10	1000000	5	7	Plurality	1	True	(6,)	100533.99666718296	100298.99666670643	957	13.558243751525879	2.3260722160339355	10.18372106552124	44.47429299354553
10	1000000	5	7	2-approval	1	True	(6,)	200670.12222339833	200459.12222221206	794	13.869027137756348	2.254611015319824	12.885072946548462	48.45211219787598
10	1000000	5	7	Borda	1	True	(6,)	4507179.676389102	4503836.676388811	1326	13.546898365020752	2.8836071491241455	46.410008907318115	94.45825290679932
10	1000000	5	0	Plurality	1	True	(2,)	100267.07333385681	100235.07333337268	135	13.562922954559326	2.302949905395508	10.114914178848267	44.454933643341064
10	1000000	5	0	2-approval	1	True	(0,)	200405.979630808	200336.97962960866	253	13.561686515808105	2.2236647605895996	12.74314832687378	47.99096751213074
10	1000000	5	0	Borda	1	True	(6,)	4506486.382341069	4502829.382341189	1455	13.665365219116211	2.8264412879943848	46.269344329833984	94.57352232933044
10	1000000	5	9	Plurality	1	True	(4,)	100396.98166718015	100368.98166670828	133	13.75864315032959	2.350086212158203	10.23773717880249	48.03343367576599
10	1000000	5	9	2-approval	1	True	(9,)	200774.35851970213	200568.35851849828	738	13.57263445854187	2.198700428009033	12.682267665863037	47.52900815010071
10	1000000	5	9	Borda	1	True	(9,)	4505570.109920768	4503814.109920708	707	13.758540153503418	2.9554848670959473	46.5062038898468	98.187664270401
10	1000000	5	2	Plurality	1	True	(2,)	100628.72500052422	100374.72500003931	932	13.527086019515991	2.275756597518921	10.122036695480347	44.42952227592468
10	1000000	5	2	2-approval	1	True	(2,)	201025.78407524523	200609.7840740517	1542	13.520700931549072	2.21989369392395	12.586961269378662	47.46887493133545
10	1000000	5	2	Borda	1	True	(4,)	4503745.926388843	4503662.926388903	45	13.603846311569214	2.8956732749938965	46.665289878845215	95.20654916763306
10	1000000	5	4	Plurality	1	True	(3,)	100549.84500051981	100383.84500003592	704	13.654003143310547	2.3292758464813232	10.320765495300293	44.973726749420166
10	1000000	5	4	2-approval	1	True	(9,)	200770.04592710454	200576.04592590584	636	13.53477430343628	2.2062864303588867	12.707911968231201	47.45399713516235
10	1000000	5	4	Borda	1	True	(9,)	4505814.571626634	4504326.571626891	580	13.664932012557983	2.924193859100342	46.464314699172974	94.79691696166992
10	1000000	5	6	Plurality	1	True	(6,)	100367.52833384577	100309.52833337453	230	13.573888063430786	2.2994277477264404	10.231940984725952	44.63286304473877
10	1000000	5	6	2-approval	1	True	(6,)	200863.46148266472	200611.46148147262	904	13.588407754898071	2.1959328651428223	12.667953491210938	47.536994218826294
10	1000000	5	6	Borda	1	True	(3,)	4503270.309920545	4502489.3099207	299	13.616061210632324	2.9164540767669678	46.711875915527344	95.05794763565063
10	1000000	5	8	Plurality	1	True	(2,)	101076.29166718865	100512.29166670679	2024	13.678078889846802	2.3464534282684326	10.234244346618652	47.92184066772461
10	1000000	5	8	2-approval	1	True	(2,)	200761.3614826685	200445.36148147218	1021	13.710074186325073	2.282874345779419	12.807228803634644	47.966007232666016
10	1000000	5	8	Borda	1	True	(0,)	4503335.580952308	4503090.580952308	93	13.729428768157959	2.901209592819214	45.975626707077026	97.42493200302124
80	100	5	0	Plurality	1	True	(39,)	1.783276515151522	1.7832765151515146	0	0.010452508926391602	0.0014662742614746094	0.1516866683959961	0.1774599552154541
80	100	5	0	2-approval	1	True	(39,)	3.566553030303019	3.5665530303030293	0	0.010297060012817383	0.0013909339904785156	0.11643195152282715	0.14169692993164062
80	100	5	0	Borda	1	True	(79,)	4313.294025608276	4313.294025608273	0	0.010737895965576172	0.0014567375183105469	0.5504922866821289	0.6196582317352295
80	100	5	3	Plurality	1	True	(74,)	1.9478477280910513	1.9478477280910518	0	0.010283708572387695	0.0014095306396484375	0.11929702758789062	0.14468860626220703
80	100	5	3	2-approval	1	True	(74,)	3.895695456182093	3.8956954561821036	0	0.010447978973388672	0.0013949871063232422	0.11550617218017578	0.14100003242492676
80	100	5	3	Borda	1	True	(18,)	4365.513362429724	4365.513362429727	0	0.010599613189697266	0.0014445781707763672	0.5212106704711914	0.5886456966400146
80	100	5	6	Plurality	1	True	(24,)	1.799540441265193	1.7995404412651843	0	0.010457038879394531	0.001428842544555664	0.12436652183532715	0.1501777172088623
80	100	5	6	2-approval	1	True	(24,)	3.5990808825303584	3.5990808825303686	0	0.01012110710144043	0.0013909339904785156	0.12280631065368652	0.1479194164276123
80	100	5	6	Borda	1	True	(30,)	4403.827203038643	4403.827203038651	0	0.010516881942749023	0.0014107227325439453	0.5226209163665771	0.5897643566131592
80	100	5	9	Plurality	1	True	(13,)	1.6951516045658792	1.695151604565884	0	0.010272026062011719	0.0014150142669677734	0.12408661842346191	0.14937353134155273
80	100	5	9	2-approval	1	True	(13,)	3.390303209131762	3.390303209131768	0	0.010451793670654297	0.0013799667358398438	0.12396001815795898	0.14962124824523926
80	100	5	9	Borda	1	True	(44,)	4353.139020269973	4353.139020269972	0	0.010679960250854492	0.0013859272003173828	0.5263333320617676	0.5941851139068604
80	100	5	5	Plurality	1	True	(32,)	2.0382556159118597	2.0382556159118654	0	0.010288000106811523	0.0013775825500488281	0.12778878211975098	0.15335845947265625
80	100	5	5	2-approval	1	True	(32,)	4.076511231823718	4.076511231823731	0	0.010221719741821289	0.0013318061828613281	0.12476348876953125	0.1500718593597412
80	100	5	5	Borda	1	True	(75,)	4501.996575468547	4484.996575468549	1	0.01044464111328125	0.0013549327850341797	0.5162069797515869	0.5823836326599121
80	100	5	2	Plurality	1	True	(76,)	1.9273691156624628	1.9273691156624586	0	0.010424137115478516	0.0013580322265625	0.12244009971618652	0.14797711372375488
80	100	5	2	2-approval	1	True	(76,)	3.8547382313249035	3.854738231324917	0	0.010359048843383789	0.0013446807861328125	0.12032890319824219	0.14556622505187988
80	100	5	2	Borda	1	True	(33,)	4406.156952079819	4356.15695207982	2	0.010445833206176758	0.0013687610626220703	0.5251891613006592	0.591881275177002
80	100	5	8	Plurality	1	True	(74,)	1.828715780747021	1.82871578074703	0	0.010393619537353516	0.0013644695281982422	0.12103557586669922	0.1464076042175293
80	100	5	8	2-approval	1	True	(74,)	3.6574315614940462	3.65743156149406	0	0.010410785675048828	0.001373291015625	0.11929941177368164	0.14519691467285156
80	100	5	8	Borda	1	True	(26,)	4485.659668897455	4438.659668897453	2	0.010629415512084961	0.0013303756713867188	0.4866187572479248	0.5514101982116699
80	100	5	1	Plurality	1	True	(24,)	1.7841217279452495	1.7841217279452575	0	0.010258913040161133	0.001371622085571289	0.1210792064666748	0.14690780639648438
80	100	5	1	2-approval	1	True	(24,)	3.5682434558905007	3.568243455890515	0	0.01031947135925293	0.0013670921325683594	0.1181325912475586	0.1436758041381836
80	100	5	1	Borda	1	True	(8,)	4405.875715348608	4405.875715348611	0	0.010281562805175781	0.0013766288757324219	0.5121719837188721	0.5787103176116943
80	100	5	7	Plurality	1	True	(45,)	1.9157945384401507	1.9157945384401458	0	0.010384559631347656	0.0013704299926757812	0.12712788581848145	0.15278840065002441
80	100	5	7	2-approval	1	True	(45,)	3.8315890768802854	3.8315890768802916	0	0.01031804084777832	0.001356363296508789	0.12326598167419434	0.1487870216369629
80	100	5	7	Borda	1	True	(60,)	4385.189977075219	4366.189977075218	1	0.010416030883789062	0.001378774642944336	0.5216319561004639	0.5888652801513672
80	100	5	4	Plurality	1	True	(71,)	1.7776819590475694	1.777681959047574	0	0.010270118713378906	0.0013751983642578125	0.12041687965393066	0.14612197875976562
80	100	5	4	2-approval	1	True	(71,)	3.5553639180951344	3.555363918095148	0	0.010341882705688477	0.0013580322265625	0.11767148971557617	0.1432492733001709
80	100	5	4	Borda	1	True	(71,)	4408.789885320709	4391.789885320705	1	0.010375499725341797	0.0013706684112548828	0.5215137004852295	0.5882811546325684
80	10000	5	0	Plurality	1	True	(10,)	131.39562706904815	131.39562706913787	3	1.04836106300354	0.13376736640930176	12.176437139511108	14.777914047241211
80	10000	5	0	2-approval	1	True	(10,)	263.5787541383623	262.57875413827577	8	1.058173418045044	0.1364426612854004	12.076045036315918	14.702694416046143
80	10000	5	0	Borda	1	True	(2,)	400911.641039568	399962.6410395671	27	1.070016622543335	0.18593716621398926	58.18890380859375	65.7364387512207
80	10000	5	6	Plurality	1	True	(11,)	133.58842543056502	131.58842543065037	3	1.041632890701294	0.13684868812561035	12.08088994026184	14.694543361663818
80	10000	5	6	2-approval	1	True	(11,)	266.0721633613877	263.07216336130074	7	1.051142692565918	0.13805866241455078	12.04427695274353	14.679840803146362
80	10000	5	6	Borda	1	True	(21,)	404970.29276247247	401149.2927624737	111	1.0477416515350342	0.18236851692199707	57.066906213760376	64.59876489639282
80	10000	5	3	Plurality	1	True	(72,)	136.2656876260188	133.26568762610415	4	1.0396661758422852	0.13837504386901855	12.257755756378174	14.863964319229126
80	10000	5	3	2-approval	1	True	(72,)	272.45637525229137	266.4563752522084	10	1.0503957271575928	0.13901686668395996	12.10705280303955	14.737383842468262
80	10000	5	3	Borda	1	True	(20,)	398889.2256202774	398889.2256202769	0	1.0475289821624756	0.18551874160766602	58.42986249923706	66.08432531356812
80	10000	5	9	Plurality	1	True	(25,)	130.4970989351014	130.4970989351929	0	1.0443971157073975	0.13691139221191406	12.02800965309143	14.64626693725586
80	10000	5	9	2-approval	1	True	(25,)	261.8895103704713	260.8895103703858	1	1.0442390441894531	0.13756108283996582	12.115653038024902	14.77764368057251
80	10000	5	9	Borda	1	True	(25,)	400052.1581472744	399565.15814727463	15	1.0464646816253662	0.1832408905029297	57.01381587982178	64.72761583328247
80	10000	5	2	Plurality	1	True	(14,)	130.98192152752011	130.98192152760984	1	1.0573744773864746	0.1373751163482666	12.058117389678955	14.713539123535156
80	10000	5	2	2-approval	1	True	(14,)	261.9638430552992	261.9638430552197	1	1.0422310829162598	0.1370842456817627	12.020498752593994	14.649968147277832
80	10000	5	2	Borda	1	True	(14,)	399589.88651258335	399512.8865125835	3	1.0498991012573242	0.1808617115020752	57.36933612823486	64.85845470428467
80	10000	5	5	Plurality	1	True	(52,)	133.98729054495345	131.98729054504412	5	1.0544536113739014	0.137406587600708	12.010108470916748	14.63556170463562
80	10000	5	5	2-approval	1	True	(52,)	266.7995810901755	263.7995810900882	8	1.0487897396087646	0.13997507095336914	12.02312445640564	14.670146703720093
80	10000	5	5	Borda	1	True	(52,)	399921.060784825	399505.06078482274	13	1.0624346733093262	0.1812601089477539	57.4860737323761	65.17893815040588
80	10000	5	8	Plurality	1	True	(63,)	133.66820727460637	131.66820727469008	6	1.0677196979522705	0.13641834259033203	11.966160535812378	14.615607976913452
80	10000	5	8	2-approval	1	True	(63,)	268.99622224177523	262.99622224168786	11	1.0492362976074219	0.1376349925994873	12.026450634002686	14.663612604141235
80	10000	5	8	Borda	1	True	(2,)	401139.880999538	399458.88099953736	44	1.043034315109253	0.17987322807312012	57.14875245094299	64.7994430065155
80	10000	5	4	Plurality	1	True	(68,)	131.9272013943798	130.92720139447468	2	1.05010986328125	0.1369187831878662	12.126567125320435	14.743706941604614
80	10000	5	4	2-approval	1	True	(68,)	264.7063258659541	261.70632586587243	8	1.040959358215332	0.13626646995544434	12.068092823028564	14.683312892913818
80	10000	5	4	Borda	1	True	(68,)	401516.8883301502	399931.8883301487	42	1.049558162689209	0.1811997890472412	57.28781056404114	64.82095623016357
80	10000	5	1	Plurality	1	True	(12,)	130.838547090544	130.83854709063235	0	1.0458905696868896	0.13707828521728516	12.00898289680481	14.629502296447754
80	10000	5	1	2-approval	1	True	(12,)	263.49459418134416	261.4945941812647	7	1.0524168014526367	0.13685059547424316	12.00431227684021	14.638772010803223
80	10000	5	1	Borda	1	True	(58,)	400154.1868938764	399490.18689387874	22	1.0520985126495361	0.17990446090698242	57.24424862861633	64.72627401351929
80	10000	5	7	Plurality	1	True	(2,)	129.97522439229016	129.97522439237756	0	1.0520305633544922	0.14084362983703613	12.188969612121582	14.81554913520813
80	10000	5	7	2-approval	1	True	(2,)	259.9504487848423	259.9504487847551	0	1.042342185974121	0.1377887725830078	12.083475828170776	14.722751140594482
80	10000	5	7	Borda	1	True	(6,)	400137.3594781589	399933.35947815934	8	1.0551540851593018	0.17946386337280273	57.108747482299805	64.78417181968689
80	100000	5	5	Plurality	1	True	(77,)	1267.8801843141862	1267.8801843067815	2	10.59137511253357	1.3722517490386963	122.23488473892212	148.45327067375183
80	100000	5	5	2-approval	1	True	(77,)	2535.760368622689	2535.760368613563	8	10.5309476852417	1.3780031204223633	123.10382747650146	149.54329013824463
80	100000	5	5	Borda	1	True	(41,)	3974822.3734700223	3967035.373470206	216	10.466331958770752	1.993595838546753	591.7716929912567	670.7758643627167
