m	n	num_buckets	batch	rule	threads	grouping	winners	score_upper	score_lower	num_pruned_voters	t_quick_bounds_sec	t_pruning_sec	t_solver_sec	t_total_sec
10	1000	5	7	2-approval	1	True	(1,)	245.75000000000043	223.74999999999957	96	0.01405787467956543	0.0010671615600585938	0.002534627914428711	0.030423641204833984
10	1000	5	7	Borda	1	True	(2,)	4739.5	4666.5	49	0.014242172241210938	0.002351045608520508	0.015681743621826172	0.05713081359863281
80	1000	10	0	Plurality	1	True	(15,)	14.940493656670084	14.940493656670114	0	0.14513182640075684	0.012472152709960938	0.02902960777282715	0.33710646629333496
80	1000	10	0	2-approval	1	True	(15,)	30.714320646673855	29.71432064667356	4	0.1416797637939453	0.012157440185546875	0.028531312942504883	0.329448938369751
80	1000	10	0	Borda	1	True	(36,)	41567.5	41132.5	56	0.14157819747924805	0.01042628288269043	0.25311732292175293	0.88694167137146
80	1000	10	9	Plurality	1	True	(77,)	16.051577589077603	16.051577589077578	4	0.14188385009765625	0.01233363151550293	0.028961896896362305	0.33129453659057617
80	1000	10	9	2-approval	1	True	(77,)	33.51982184482208	31.51982184482182	11	0.1412675380706787	0.011818170547485352	0.028187274932861328	0.3244633674621582
80	1000	10	9	Borda	1	True	(41,)	40924.0	40900.0	3	0.1395723819732666	0.011178255081176758	0.27327966690063477	0.9402589797973633
40	1000	5	3	Plurality	1	True	(28,)	28.684809634809593	28.684809634809632	3	0.05559825897216797	0.006811857223510742	0.021138429641723633	0.14768767356872559
40	1000	5	3	2-approval	1	True	(28,)	58.14739704739725	57.14739704739704	11	0.0559840202331543	0.006561994552612305	0.02079319953918457	0.14705300331115723
40	1000	5	3	Borda	1	True	(28,)	20222.0	20194.0	4	0.05565667152404785	0.006659984588623047	0.10876035690307617	0.3479781150817871
20	1000	5	3	Plurality	1	True	(14,)	54.446428571428356	53.446428571428626	2	0.02770256996154785	0.0037004947662353516	0.008604288101196289	0.07227373123168945
20	1000	5	3	2-approval	1	True	(14,)	109.60952380952395	107.6095238095239	29	0.027710676193237305	0.0033431053161621094	0.0082550048828125	0.07084012031555176
20	1000	5	3	Borda	1	True	(13,)	9733.0	9704.0	7	0.02793264389038086	0.003950595855712891	0.04485964775085449	0.14462947845458984
80	1000	20	4	Plurality	1	True	(37,)	20.417063492063527	19.417063492063487	28	0.20050644874572754	0.010123729705810547	0.012859582901000977	0.3985617160797119
80	1000	20	4	2-approval	1	True	(37,)	38.79841269841271	36.79841269841268	63	0.20314431190490723	0.00824427604675293	0.011366844177246094	0.38012051582336426
80	1000	20	4	Borda	1	True	(69,)	41342.5	41093.5	67	0.19914913177490234	0.008285760879516602	0.1934351921081543	0.7752020359039307
10	1000	5	0	Plurality	1	True	(5,)	113.88333333333375	110.8833333333332	29	0.013972282409667969	0.0015964508056640625	0.0031309127807617188	0.03402423858642578
10	1000	5	0	2-approval	1	True	(3,)	218.11666666666682	215.11666666666622	22	0.01406097412109375	0.001135110855102539	0.002725839614868164	0.032334327697753906
10	1000	5	0	Borda	1	True	(5,)	4668.0	4623.0	39	0.014046669006347656	0.00243377685546875	0.016117095947265625	0.05782771110534668
80	1000	5	3	Plurality	1	True	(45,)	15.439963292454436	14.439963292454527	1	0.11243510246276855	0.012614727020263672	0.06144356727600098	0.3173515796661377
80	1000	5	3	2-approval	1	True	(45,)	29.879926584909324	28.879926584909054	1	0.11179876327514648	0.012396574020385742	0.060492515563964844	0.3150649070739746
80	1000	5	3	Borda	1	True	(0,)	41159.0	41118.0	3	0.11148762702941895	0.011821508407592773	0.2931537628173828	0.9544434547424316
10	1000	5	9	Plurality	1	True	(7,)	111.23333333333369	109.23333333333322	21	0.014134407043457031	0.0015921592712402344	0.003175973892211914	0.03443408012390137
10	1000	5	9	2-approval	1	True	(6,)	215.36666666666682	213.3666666666663	8	0.014055013656616211	0.0011684894561767578	0.0028433799743652344	0.03305530548095703
10	1000	5	9	Borda	1	True	(6,)	4618.5	4594.5	15	0.014114141464233398	0.0025119781494140625	0.01677680015563965	0.0604710578918457
10	10000	5	3	Plurality	1	True	(0,)	1051.7666666666285	1037.7666666666814	96	0.13909244537353516	0.01628255844116211	0.03258395195007324	0.34705018997192383
10	10000	5	3	2-approval	1	True	(0,)	2066.399999999939	2049.4000000000337	105	0.13913917541503906	0.012025594711303711	0.03035712242126465	0.3379225730895996
10	10000	5	3	Borda	1	True	(0,)	45390.0	45265.0	86	0.13875818252563477	0.024959087371826172	0.17711544036865234	0.6163582801818848
10	10000	5	5	Plurality	1	True	(8,)	1025.3166666666207	1020.3166666666815	29	0.13860249519348145	0.01617264747619629	0.03214573860168457	0.3478093147277832
10	10000	5	5	2-approval	1	True	(7,)	2027.9833333332865	2025.9833333333634	18	0.14014196395874023	0.012303829193115234	0.030547142028808594	0.343691349029541
10	10000	5	5	Borda	1	True	(7,)	45478.5	45239.5	179	0.139573335647583	0.02559661865234375	0.17622756958007812	0.6167843341827393
10	10000	5	7	Plurality	1	True	(2,)	1051.9333333332945	1029.933333333347	111	0.13859272003173828	0.015813589096069336	0.03188967704772949	0.3464319705963135
10	10000	5	7	2-approval	1	True	(2,)	2099.583333333278	2051.5833333333644	258	0.1394495964050293	0.012082815170288086	0.02899956703186035	0.33484721183776855
10	10000	5	7	Borda	1	True	(2,)	45876.5	45389.5	346	0.14004206657409668	0.025326251983642578	0.17147493362426758	0.6072180271148682
10	10000	5	0	Plurality	1	True	(5,)	1037.1333333332902	1024.1333333333475	77	0.13941621780395508	0.016478538513183594	0.03229784965515137	0.34903454780578613
10	10000	5	0	2-approval	1	True	(5,)	2076.5333333332837	2042.533333333362	182	0.14010953903198242	0.012258052825927734	0.029879331588745117	0.33911776542663574
10	10000	5	0	Borda	1	True	(1,)	45504.5	45370.5	95	0.14113259315490723	0.02483344078063965	0.17574429512023926	0.6143937110900879
10	10000	5	9	Plurality	1	True	(0,)	1028.7333333332856	1018.7333333333507	26	0.13968896865844727	0.01650094985961914	0.03346562385559082	0.351668119430542
10	10000	5	9	2-approval	1	True	(2,)	2046.1333333332784	2024.1333333333644	129	0.13851356506347656	0.012230157852172852	0.029399394989013672	0.34006667137145996
10	10000	5	9	Borda	1	True	(0,)	45283.0	45273.0	8	0.13968110084533691	0.025249958038330078	0.18025445938110352	0.6186370849609375
10	10000	5	2	Plurality	1	True	(4,)	1021.5999999999564	1018.6000000000156	28	0.1395707130432129	0.016313552856445312	0.03281283378601074	0.3521099090576172
10	10000	5	2	2-approval	1	True	(3,)	2060.266666666616	2039.2666666666967	133	0.1387944221496582	0.012481689453125	0.03025364875793457	0.3391232490539551
10	10000	5	2	Borda	1	True	(3,)	45533.0	45381.0	112	0.1409015655517578	0.02538013458251953	0.17609000205993652	0.6145036220550537
10	10000	5	4	Plurality	1	True	(0,)	1036.7333333332865	1022.7333333333487	71	0.13926362991333008	0.01616382598876953	0.03234362602233887	0.3487730026245117
10	10000	5	4	2-approval	1	True	(8,)	2060.983333333282	2048.9833333333618	105	0.1411428451538086	0.011821508407592773	0.029044151306152344	0.3384690284729004
10	10000	5	4	Borda	1	True	(8,)	45900.5	45546.5	255	0.1413896083831787	0.024173259735107422	0.17227673530578613	0.6034712791442871
10	10000	5	6	Plurality	1	True	(8,)	1033.2499999999557	1023.2500000000156	48	0.14079880714416504	0.01603388786315918	0.03252816200256348	0.3501701354980469
10	10000	5	6	2-approval	1	True	(8,)	2051.8999999999432	2041.9000000000315	65	0.13949966430664062	0.012542247772216797	0.030653953552246094	0.34301280975341797
10	10000	5	6	Borda	1	True	(4,)	45308.0	45260.0	28	0.13948988914489746	0.025542497634887695	0.18053483963012695	0.6236884593963623
10	10000	5	8	Plurality	1	True	(0,)	1046.1333333332907	1043.1333333333484	17	0.1396787166595459	0.016086578369140625	0.03193330764770508	0.34804272651672363
10	10000	5	8	2-approval	1	True	(0,)	2094.5166666666105	2063.516666666696	209	0.139573335647583	0.011957883834838867	0.02948141098022461	0.3361833095550537
10	10000	5	8	Borda	1	True	(0,)	45919.5	45476.5	309	0.1390690803527832	0.024028539657592773	0.17191767692565918	0.6022353172302246
10	10000	5	1	Plurality	1	True	(7,)	1105.449999999962	1052.4500000000141	278	0.13864827156066895	0.015674829483032227	0.03168535232543945	0.34332847595214844
10	10000	5	1	2-approval	1	True	(7,)	2134.4166666666147	2058.4166666666943	443	0.13959646224975586	0.011824607849121094	0.029236555099487305	0.3350522518157959
10	10000	5	1	Borda	1	True	(7,)	46005.0	45494.0	366	0.13953042030334473	0.02461099624633789	0.17339158058166504	0.6019322872161865
10	100000	5	7	Plurality	1	True	(7,)	10085.266666666284	10081.266666666575	31	1.3796329498291016	0.15829730033874512	0.32660436630249023	3.510552406311035
10	100000	5	7	2-approval	1	True	(0,)	20194.033333337964	20148.03333333445	273	1.384371042251587	0.12340807914733887	0.3122067451477051	3.4419100284576416
10	100000	5	7	Borda	1	True	(2,)	450900.0	450859.0	31	1.3960466384887695	0.2484118938446045	1.787116527557373	6.2141523361206055
10	100000	5	0	Plurality	1	True	(7,)	10086.183333332958	10081.183333333245	44	1.3835344314575195	0.16185808181762695	0.326230525970459	3.5151305198669434
10	100000	5	0	2-approval	1	True	(7,)	20256.1333333381	20144.133333334452	688	1.383023738861084	0.1252140998840332	0.3054523468017578	3.4390509128570557
10	100000	5	0	Borda	1	True	(7,)	451390.5	451020.5	280	1.3780086040496826	0.24854230880737305	1.783726453781128	6.18784761428833
10	100000	5	9	Plurality	1	True	(4,)	10113.91666666636	10099.916666666613	57	1.3851635456085205	0.16116690635681152	0.3341073989868164	3.8035404682159424
10	100000	5	9	2-approval	1	True	(4,)	20414.766666671498	20222.76666666804	1363	1.3782923221588135	0.12417888641357422	0.3042299747467041	3.7021000385284424
10	100000	5	9	Borda	1	True	(4,)	452718.5	451521.5	885	1.380812168121338	0.2563588619232178	1.787691354751587	6.1858179569244385
10	100000	5	2	Plurality	1	True	(7,)	10090.083333332992	10081.083333333285	88	1.3911662101745605	0.16093802452087402	0.33266186714172363	3.530550241470337
10	100000	5	2	2-approval	1	True	(6,)	20090.283333338273	20087.283333334548	24	1.3868629932403564	0.12604832649230957	0.3101840019226074	3.4578917026519775
10	100000	5	2	Borda	1	True	(2,)	450989.0	450734.0	192	1.3893330097198486	0.24992752075195312	1.7890300750732422	6.248106002807617
10	100000	5	4	Plurality	1	True	(1,)	10127.399999999574	10106.399999999907	150	1.3995678424835205	0.1630861759185791	0.3257877826690674	3.5407655239105225
10	100000	5	4	2-approval	1	True	(1,)	20166.683333338107	20117.683333334484	372	1.3819706439971924	0.12247705459594727	0.30457115173339844	3.4318466186523438
10	100000	5	4	Borda	1	True	(8,)	451803.5	451101.5	492	1.380843162536621	0.2489001750946045	1.790874719619751	6.187726259231567
10	100000	5	6	Plurality	1	True	(5,)	10116.183333332981	10086.1833333332	131	1.3964076042175293	0.1628868579864502	0.3304777145385742	3.5417139530181885
10	100000	5	6	2-approval	1	True	(7,)	20190.65000000488	20151.65000000101	263	1.4074580669403076	0.12559866905212402	0.3128204345703125	3.5096919536590576
10	100000	5	6	Borda	1	True	(7,)	452601.5	451025.5	1135	1.396108627319336	0.2539360523223877	1.813344955444336	6.253793001174927
10	100000	5	8	Plurality	1	True	(2,)	10229.999999999633	10138.999999999978	564	1.386869192123413	0.16148781776428223	0.3286170959472656	3.796490430831909
10	100000	5	8	2-approval	1	True	(2,)	20191.183333338206	20147.183333334513	342	1.3702495098114014	0.1220698356628418	0.30690670013427734	3.6942853927612305
10	100000	5	8	Borda	1	True	(2,)	450989.5	450768.5	160	1.384681224822998	0.2559692859649658	1.7863695621490479	6.212451934814453
10	100000	5	1	Plurality	1	True	(2,)	10116.233333332868	10078.233333333234	177	1.3888919353485107	0.16009044647216797	0.32164812088012695	3.5158193111419678
10	100000	5	1	2-approval	1	True	(2,)	20204.333333338236	20150.333333334467	361	1.37278413772583	0.12297463417053223	0.30443787574768066	3.4114444255828857
10	100000	5	1	Borda	1	True	(0,)	453304.0	451703.0	1237	1.3772284984588623	0.24685072898864746	1.7721138000488281	6.1788246631622314
10	100000	5	3	Plurality	1	True	(1,)	10246.466666666138	10154.46666666666	639	1.3802986145019531	0.1591958999633789	0.3220863342285156	3.5060479640960693
10	100000	5	3	2-approval	1	True	(1,)	20437.416666671732	20239.416666668065	1277	1.3813598155975342	0.12130141258239746	0.3081636428833008	3.428361654281616
10	100000	5	3	Borda	1	True	(1,)	452171.0	451286.0	643	1.3857738971710205	0.24900293350219727	1.7896509170532227	6.190217971801758
10	100000	5	5	Plurality	1	True	(4,)	10191.816666666333	10108.816666666617	563	1.3788611888885498	0.15981078147888184	0.3199803829193115	3.498035430908203
10	100000	5	5	2-approval	1	True	(4,)	20199.066666671348	20183.06666666791	165	1.3768515586853027	0.12371587753295898	0.30946969985961914	3.4340603351593018
10	100000	5	5	Borda	1	True	(1,)	451168.0	450997.0	123	1.4347400665283203	0.24784588813781738	1.8178737163543701	6.314351797103882
10	1000000	5	1	Plurality	1	True	(0,)	100490.10000043307	100373.09999999385	728	12.802839517593384	1.4957151412963867	2.9965319633483887	33.06124925613403
10	1000000	5	1	2-approval	1	True	(0,)	200889.86666661114	200447.8666664767	3610	12.711219072341919	1.1321275234222412	2.8640542030334473	32.26392698287964
10	1000000	5	1	Borda	1	True	(0,)	4505636.5	4503610.5	1645	12.732003927230835	2.2597107887268066	16.474381685256958	57.546128034591675
10	1000000	5	3	Plurality	1	True	(0,)	100342.25000042722	100294.24999999392	369	12.672932147979736	1.4371364116668701	2.956146240234375	32.72953414916992
10	1000000	5	3	2-approval	1	True	(0,)	200569.39999993527	200447.39999980744	1089	12.707626581192017	1.1560680866241455	2.844914197921753	32.35017514228821
10	1000000	5	3	Borda	1	True	(3,)	4503359.5	4502652.5	557	12.706106901168823	2.280299186706543	16.279656887054443	57.46218228340149
10	1000000	5	5	Plurality	1	True	(7,)	100573.46666709651	100539.4666666593	137	12.910699605941772	1.5079684257507324	3.030205249786377	35.99091458320618
10	1000000	5	5	2-approval	1	True	(3,)	200673.6499999375	200654.64999980511	177	12.705781698226929	1.1589608192443848	2.8320038318634033	32.237836599349976
10	1000000	5	5	Borda	1	True	(7,)	4507442.0	4505173.0	1804	12.706786632537842	2.341534376144409	16.28908348083496	57.712315797805786
10	1000000	5	7	Plurality	1	True	(6,)	100554.00000043084	100297.99999999297	1115	12.67174744606018	1.4633896350860596	2.9891622066497803	32.82204055786133
10	1000000	5	7	2-approval	1	True	(6,)	200811.74999994537	200478.7499998072	3363	12.694835662841797	1.1635997295379639	2.876652717590332	32.36244988441467
10	1000000	5	7	Borda	1	True	(6,)	4507888.5	4504083.5	3015	12.755010843276978	2.3287553787231445	16.500892639160156	57.805776834487915
10	1000000	5	0	Plurality	1	True	(2,)	100313.50000042525	100243.49999999242	412	12.640278577804565	1.4555368423461914	3.012479305267334	32.77365159988403
10	1000000	5	0	2-approval	1	True	(0,)	200327.466666601	200282.4666664772	324	12.670941352844238	1.1335680484771729	2.843473196029663	32.26806592941284
10	1000000	5	0	Borda	1	True	(6,)	4503466.5	4502421.5	808	12.670659303665161	2.338667631149292	16.309971570968628	57.368537187576294
10	1000000	5	9	Plurality	1	True	(9,)	100405.65000043412	100334.64999999228	529	12.634894371032715	1.4664535522460938	2.9906277656555176	32.69085431098938
10	1000000	5	9	2-approval	1	True	(9,)	200599.43333327537	200425.4333331396	1245	12.73091745376587	1.135789394378662	2.859898805618286	34.86797738075256
10	1000000	5	9	Borda	1	True	(9,)	4504607.5	4503851.5	661	12.769963502883911	2.318821430206299	16.297443628311157	57.841545820236206
10	1000000	5	2	Plurality	1	True	(2,)	100647.21666709956	100397.21666665917	1493	12.627104759216309	1.4606614112854004	2.9871199131011963	32.87010908126831
10	1000000	5	2	2-approval	1	True	(2,)	201211.33333327097	200668.33333313724	4535	12.72663927078247	1.1377308368682861	2.8120689392089844	32.190857887268066
10	1000000	5	2	Borda	1	True	(2,)	4507568.0	4504981.0	2153	12.681022644042969	2.3436155319213867	16.356919050216675	57.73304295539856
10	1000000	5	4	Plurality	1	True	(3,)	100530.41666709607	100404.41666665966	675	12.66744613647461	1.459139347076416	2.973900318145752	32.782004833221436
10	1000000	5	4	2-approval	1	True	(9,)	200795.38333328132	200719.38333314116	495	12.681297302246094	1.1373233795166016	2.8384616374969482	32.18375897407532
10	1000000	5	4	Borda	1	True	(3,)	4505953.0	4505185.0	527	12.722009181976318	2.312918186187744	16.57414197921753	60.393608808517456
10	1000000	5	6	Plurality	1	True	(6,)	100417.83333376453	100323.83333332697	435	12.640988111495972	1.4434196949005127	2.9761595726013184	32.660125970840454
10	1000000	5	6	2-approval	1	True	(6,)	200961.49999995047	200761.4999998076	1934	12.624444484710693	1.1603856086730957	2.8217198848724365	32.03540086746216
10	1000000	5	6	Borda	1	True	(3,)	4505695.5	4503279.5	1841	12.70589017868042	2.35188889503479	16.492345094680786	57.88372206687927
10	1000000	5	8	Plurality	1	True	(2,)	100720.75000042947	100460.74999998914	1613	12.697198390960693	1.4479002952575684	2.9834916591644287	32.97256374359131
10	1000000	5	8	2-approval	1	True	(2,)	200598.31666660422	200395.31666647355	1844	12.672334909439087	1.151895523071289	2.8338828086853027	32.15118861198425
10	1000000	5	8	Borda	1	True	(0,)	4502721.5	4502318.5	323	12.677085876464844	2.310819149017334	16.455766916275024	60.225958824157715
80	100	5	0	Plurality	1	True	(46,)	1.780125209552127	1.7801252095521172	0	0.011266708374023438	0.0013222694396972656	0.006211757659912109	0.031597137451171875
80	100	5	0	2-approval	1	True	(46,)	3.560250419104229	3.5602504191042343	0	0.011354207992553711	0.001283884048461914	0.005808591842651367	0.030980348587036133
80	100	5	0	Borda	1	True	(73,)	4450.0	4401.0	3	0.011249780654907227	0.0010509490966796875	0.02293252944946289	0.07928466796875
80	100	5	3	Plurality	1	True	(18,)	1.8640761657166955	1.8640761657166962	0	0.011183023452758789	0.002017498016357422	0.006170749664306641	0.0322108268737793
80	100	5	3	2-approval	1	True	(18,)	3.7281523314333875	3.7281523314333924	0	0.01129007339477539	0.0012814998626708984	0.0059719085693359375	0.03125953674316406
80	100	5	3	Borda	1	True	(63,)	4447.5	4434.5	1	0.011303901672363281	0.0010418891906738281	0.022156476974487305	0.0760042667388916
80	100	5	6	Plurality	1	True	(26,)	1.8393537117524226	1.8393537117524192	0	0.011237621307373047	0.0013043880462646484	0.0060520172119140625	0.03136563301086426
80	100	5	6	2-approval	1	True	(26,)	3.6787074235048327	3.6787074235048385	0	0.011326789855957031	0.0013096332550048828	0.005906581878662109	0.031183481216430664
80	100	5	6	Borda	1	True	(33,)	4612.5	4491.5	8	0.011226654052734375	0.0009644031524658203	0.020195960998535156	0.07060670852661133
80	100	5	9	Plurality	1	True	(62,)	1.8308876641074845	1.8308876641074783	0	0.011269807815551758	0.0013074874877929688	0.005934476852416992	0.03125810623168945
80	100	5	9	2-approval	1	True	(62,)	3.661775328214953	3.6617753282149565	0	0.011320114135742188	0.0012478828430175781	0.0057942867279052734	0.03090667724609375
80	100	5	9	Borda	1	True	(9,)	4396.5	4396.5	0	0.011319160461425781	0.0010585784912109375	0.023560285568237305	0.0800325870513916
80	100	5	5	Plurality	1	True	(32,)	1.8866132919841443	1.8866132919841356	0	0.011264562606811523	0.0012664794921875	0.0061092376708984375	0.031416893005371094
80	100	5	5	2-approval	1	True	(32,)	3.77322658396826	3.7732265839682713	0	0.011372089385986328	0.0012366771697998047	0.005875349044799805	0.030972003936767578
80	100	5	5	Borda	1	True	(75,)	4251.5	4251.5	0	0.011264801025390625	0.0011391639709472656	0.026270389556884766	0.08777785301208496
80	100	5	2	Plurality	1	True	(76,)	1.825289298988656	1.8252892989886527	0	0.011276006698608398	0.0012645721435546875	0.006035804748535156	0.031205177307128906
80	100	5	2	2-approval	1	True	(76,)	3.6505785979773004	3.6505785979773053	0	0.011312484741210938	0.0012335777282714844	0.005835533142089844	0.03094792366027832
80	100	5	2	Borda	1	True	(31,)	4444.5	4362.5	4	0.011339902877807617	0.0010495185852050781	0.023273468017578125	0.07953667640686035
80	100	5	8	Plurality	1	True	(26,)	1.8378761136188124	1.8378761136188109	0	0.011233806610107422	0.0012655258178710938	0.006036281585693359	0.031311750411987305
80	100	5	8	2-approval	1	True	(26,)	3.675752227237615	3.6757522272376217	0	0.01123356819152832	0.0012385845184326172	0.00580596923828125	0.030795812606811523
80	100	5	8	Borda	1	True	(26,)	4476.5	4476.5	0	0.011316537857055664	0.0010046958923339844	0.02166295051574707	0.07502293586730957
80	100	5	1	Plurality	1	True	(29,)	1.7282012277368364	1.7282012277368317	0	0.011379003524780273	0.0012781620025634766	0.005931377410888672	0.031469106674194336
80	100	5	1	2-approval	1	True	(29,)	3.456402455473656	3.4564024554736634	0	0.011297941207885742	0.0012493133544921875	0.005754947662353516	0.030947208404541016
80	100	5	1	Borda	1	True	(8,)	4530.0	4445.0	5	0.01141667366027832	0.0009913444519042969	0.02167057991027832	0.07474517822265625
80	100	5	7	Plurality	1	True	(74,)	1.8108061657984278	1.8108061657984258	0	0.011330127716064453	0.0012938976287841797	0.006025791168212891	0.031585693359375
80	100	5	7	2-approval	1	True	(74,)	3.6216123315968467	3.6216123315968516	0	0.011318683624267578	0.0012459754943847656	0.0058934688568115234	0.031152725219726562
80	100	5	7	Borda	1	True	(30,)	4614.0	4399.0	13	0.011312007904052734	0.0009424686431884766	0.020932674407958984	0.07256913185119629
80	100	5	4	Plurality	1	True	(71,)	1.8753766084799948	1.8753766084799868	0	0.011421918869018555	0.0012750625610351562	0.005959510803222656	0.03142857551574707
80	100	5	4	2-approval	1	True	(71,)	3.7507532169599656	3.7507532169599735	0	0.011284589767456055	0.0012354850769042969	0.0057718753814697266	0.030757904052734375
80	100	5	4	Borda	1	True	(14,)	4395.5	4395.5	0	0.011344194412231445	0.0010573863983154297	0.02334761619567871	0.07957339286804199
80	10000	5	0	Plurality	1	True	(52,)	132.4229817336808	131.42298173369704	2	1.1435458660125732	0.12505006790161133	0.6014032363891602	3.1994471549987793
80	10000	5	0	2-approval	1	True	(52,)	264.64596346737756	262.6459634673941	5	1.1362905502319336	0.12522196769714355	0.6012492179870605	3.193150281906128
80	10000	5	0	Borda	1	True	(2,)	401332.5	400136.5	78	1.1420307159423828	0.12477779388427734	3.125422716140747	10.23417854309082
80	10000	5	6	Plurality	1	True	(31,)	131.36436020643944	131.36436020645365	0	1.1335463523864746	0.12532567977905273	0.6025502681732178	3.204087018966675
80	10000	5	6	2-approval	1	True	(31,)	263.59538707956244	262.595387079574	5	1.1745922565460205	0.12482118606567383	0.5965423583984375	3.2570993900299072
80	10000	5	6	Borda	1	True	(21,)	400426.5	400155.5	17	1.152226209640503	0.12618398666381836	3.150036573410034	10.354309320449829
80	10000	5	3	Plurality	1	True	(72,)	141.39047881437028	134.3904788143846	22	1.1433522701263428	0.12804698944091797	0.6020939350128174	3.209824562072754
80	10000	5	3	2-approval	1	True	(72,)	279.30311520973896	268.3031152097504	50	1.1481959819793701	0.12744522094726562	0.5961716175079346	3.204777240753174
80	10000	5	3	Borda	1	True	(8,)	400177.5	399498.5	42	1.1615090370178223	0.128767728805542	3.2195942401885986	10.397432804107666
80	10000	5	9	Plurality	1	True	(63,)	131.21202992120118	131.2120299212173	0	1.1318080425262451	0.12508487701416016	0.5962328910827637	3.188664674758911
80	10000	5	9	2-approval	1	True	(63,)	262.4240598424238	262.4240598424346	1	1.1542246341705322	0.12469220161437988	0.5999982357025146	3.222343683242798
80	10000	5	9	Borda	1	True	(28,)	399758.0	399606.0	8	1.1450810432434082	0.13076162338256836	3.170412540435791	10.358317613601685
80	10000	5	2	Plurality	1	True	(14,)	132.00175565946927	132.00175565948504	3	1.151066541671753	0.12487077713012695	0.5995967388153076	3.2234435081481934
80	10000	5	2	2-approval	1	True	(14,)	264.0035113189584	264.0035113189701	3	1.1475563049316406	0.1274397373199463	0.5984601974487305	3.2124855518341064
80	10000	5	2	Borda	1	True	(14,)	399965.5	399732.5	14	1.1429541110992432	0.12998151779174805	3.160428285598755	10.276611804962158
80	10000	5	5	Plurality	1	True	(13,)	131.2866393538576	131.28663935387655	1	1.1513862609863281	0.1251976490020752	0.5978231430053711	3.219163417816162
80	10000	5	5	2-approval	1	True	(13,)	262.5732787077429	262.5732787077531	1	1.1493678092956543	0.12523913383483887	0.6039566993713379	3.2468185424804688
80	10000	5	5	Borda	1	True	(74,)	399995.0	399783.0	13	1.137573480606079	0.13139629364013672	3.151336669921875	10.301836967468262
80	10000	5	8	Plurality	1	True	(7,)	131.55759830530974	131.55759830532384	2	1.1418297290802002	0.12502288818359375	0.5974595546722412	3.191710948944092
80	10000	5	8	2-approval	1	True	(7,)	263.1151966106379	263.1151966106477	4	1.1382193565368652	0.12468171119689941	0.597353458404541	3.2002646923065186
80	10000	5	8	Borda	1	True	(45,)	401855.0	401229.0	38	1.1628272533416748	0.13236165046691895	3.1704294681549072	10.295506477355957
80	10000	5	4	Plurality	1	True	(68,)	131.20543754456946	130.20543754458845	1	1.154205322265625	0.12501215934753418	0.6012611389160156	3.218248128890991
80	10000	5	4	2-approval	1	True	(68,)	262.2775417558323	260.2775417558436	3	1.1414079666137695	0.12476611137390137	0.602961540222168	3.2166199684143066
80	10000	5	4	Borda	1	True	(25,)	399211.0	398976.0	16	1.1455869674682617	0.13203668594360352	3.1703803539276123	10.32642388343811
80	10000	5	1	Plurality	1	True	(24,)	131.88553324594048	131.88553324595208	4	1.1465387344360352	0.12511038780212402	0.6055598258972168	3.240415334701538
80	10000	5	1	2-approval	1	True	(24,)	264.65341943307425	263.6534194330806	11	1.1319997310638428	0.12486577033996582	0.6010293960571289	3.197115898132324
80	10000	5	1	Borda	1	True	(24,)	400239.5	399480.5	46	1.1362369060516357	0.130479097366333	3.1765193939208984	10.313390493392944
80	10000	5	7	Plurality	1	True	(6,)	131.96970255802273	130.96970255804115	1	1.14186429977417	0.12836527824401855	0.611595869064331	3.224151372909546
80	10000	5	7	2-approval	1	True	(6,)	263.8394051160754	261.8394051160823	5	1.1453909873962402	0.1253345012664795	0.6085910797119141	3.234018325805664
80	10000	5	7	Borda	1	True	(6,)	401857.5	400542.5	84	1.1401386260986328	0.129472017288208	3.146442413330078	10.285086870193481
80	100000	5	5	Plurality	1	True	(4,)	1277.2360722806002	1270.2360722815424	29	11.37758469581604	1.2655589580535889	6.111851930618286	32.15908455848694
80	100000	5	5	2-approval	1	True	(4,)	2550.899348939378	2539.8993489376576	55	11.515111684799194	1.25630521774292	6.145496606826782	32.534926652908325
80	100000	5	5	Borda	1	True	(41,)	3965689.0	3964474.0	78	11.543422222137451	1.3439574241638184	32.702475786209106	105.50438785552979
80	100000	5	2	Plurality	1	True	(48,)	1269.490095957874	1269.4900959587774	0	11.450208902359009	1.2967822551727295	5.9932615756988525	32.277552366256714
80	100000	5	2	2-approval	1	True	(48,)	2538.9801919192496	2538.9801919175547	0	11.280556678771973	1.256258249282837	6.103405475616455	32.252941370010376
80	100000	5	2	Borda	1	True	(71,)	3967832.5	3966650.5	79	11.242826700210571	1.3458011150360107	32.41986799240112	106.24846267700195
80	100000	5	8	Plurality	1	True	(42,)	1270.7685793104513	1268.7685793113808	13	11.479251861572266	1.2575502395629883	6.0749242305755615	32.413342237472534
80	100000	5	8	2-approval	1	True	(42,)	2542.200202102778	2537.2002021010226	28	11.53895092010498	1.256110668182373	6.130573749542236	32.45536732673645
80	100000	5	8	Borda	1	True	(19,)	3973324.0	3969096.0	265	11.372631311416626	1.3407096862792969	32.41300177574158	105.20005512237549
80	100000	5	1	Plurality	1	True	(33,)	1272.6256113293737	1270.6256113302613	8	11.590700149536133	1.2577617168426514	6.13221549987793	32.46997284889221
