m	n	phi	pmax	batch	rule	winners	score_upper	score_lower	num_pruned_voters	t_quick_bounds_sec	t_pruning_sec	t_solver_sec	t_total_sec
10	1000	0.1	0.9	9	Borda	(0,)	5058.906214726632	3996.906214726633	363	0.1851780414581298	0.0032589435577392	7.274198532104492	7.498904943466186
10	1000	0.9	0.5	0	Plurality	(1,)	20.198105158730897	19.19810515873017	3	0.1113111972808837	0.0054929256439208	9.053176879882812	9.242717027664185
10	1000	0.9	0.5	0	2-approval	(1,)	57.13749035493842	50.13749035493847	10	0.1098074913024902	0.0060784816741943	17.602654695510864	17.809959650039673
10	1000	0.9	0.5	0	Borda	(1,)	710.6404467041372	695.6404467041444	3	0.1145730018615722	0.0067160129547119	55.09848093986511	55.3737268447876
10	1000	0.9	0.5	1	Plurality	(1,)	19.608890266755395	18.608890266754827	1	0.1466693878173828	0.0053703784942626	9.17637062072754	9.400710105895996
10	1000	0.9	0.5	1	2-approval	(1,)	52.795425760581615	48.79542576058227	6	0.1530928611755371	0.0060231685638427	17.41660976409912	17.667262315750122
10	1000	0.9	0.5	1	Borda	(1,)	704.0233010912602	681.0233010912732	3	0.1111812591552734	0.0067451000213623	52.743783473968506	53.01609516143799
10	1000	0.9	0.5	2	Plurality	(1,)	25.14087935405749	21.14087935405648	5	0.1095147132873535	0.005321979522705	8.993456363677979	9.179479122161863
10	1000	0.9	0.5	2	2-approval	(1,)	59.22825451939978	54.22825451940066	8	0.1086580753326416	0.0061016082763671	17.55417013168335	17.76126503944397
10	1000	0.9	0.5	2	Borda	(0,)	742.669548886687	731.6695488866825	2	0.1108961105346679	0.0068244934082031	55.2666084766388	55.54211926460266
10	1000	0.9	0.5	3	Plurality	(0,)	19.32684689153555	18.32684689153438	1	0.1114754676818847	0.0050342082977294	10.02703309059143	10.215325832366943
10	1000	0.9	0.5	3	2-approval	(0,)	48.46009865520245	45.46009865520293	4	0.1085646152496337	0.0061674118041992	19.4202983379364	19.63003659248352
10	1000	0.9	0.5	3	Borda	(0,)	677.4571886023069	669.4571886022915	1	0.1117675304412841	0.0068991184234619	61.24163913726807	61.52174973487854
10	1000	0.9	0.5	4	Plurality	(1,)	23.68216324956036	19.682163249559103	6	0.1105768680572509	0.0055086612701416	9.729127407073976	9.91826343536377
10	1000	0.9	0.5	4	2-approval	(1,)	61.29136353615508	53.29136353615542	14	0.1121797561645507	0.0059571266174316	18.22311425209045	18.433263301849365
10	1000	0.9	0.5	4	Borda	(1,)	676.0378089175473	650.0378089175498	6	0.1113576889038086	0.0067112445831298	58.898794174194336	59.17489147186279
10	1000	0.9	0.5	5	Plurality	(0,)	27.654013172399317	23.65401317239868	11	0.1097934246063232	0.005162239074707	9.39540958404541	9.581519365310667
10	1000	0.9	0.5	5	2-approval	(0,)	60.24092372134018	54.2409237213407	10	0.1146116256713867	0.0060021877288818	18.081521034240723	18.293885707855225
10	1000	0.9	0.5	5	Borda	(0,)	723.1501251102259	723.1501251102313	0	0.1090245246887207	0.006751537322998	56.70275664329529	56.97415828704834
10	1000	0.9	0.5	6	Plurality	(2,)	19.612825727514437	18.612825727513247	1	0.1092715263366699	0.0053999423980712	9.50512146949768	9.693118572235107
10	1000	0.9	0.5	6	2-approval	(1,)	48.437713844797706	46.43771384479733	4	0.1509411334991455	0.006066083908081	18.602685689926147	18.852267026901245
10	1000	0.9	0.5	6	Borda	(0,)	666.1423702050384	666.1423702050231	0	0.1484396457672119	0.0068202018737792	57.33254909515381	57.64469647407532
10	1000	0.9	0.5	7	Plurality	(0,)	22.19033234127053	21.190332341269865	3	0.1112666130065918	0.0052614212036132	9.37200689315796	9.560757875442505
10	1000	0.9	0.5	7	2-approval	(0,)	72.01201085758424	59.012010857584144	20	0.1108350753784179	0.0058894157409667	17.661362648010254	17.867839574813843
10	1000	0.9	0.5	7	Borda	(1,)	730.181501873891	705.1815018738956	4	0.1102843284606933	0.0067238807678222	55.424851417541504	55.69800662994385
10	1000	0.9	0.5	8	Plurality	(0,)	23.876402391976256	20.87640239197533	5	0.1550867557525634	0.0052776336669921	9.30936360359192	9.541682481765749
10	1000	0.9	0.5	8	2-approval	(0,)	58.29785163139397	51.29785163139349	11	0.1551859378814697	0.0059237480163574	17.83576250076294	18.08837866783142
10	1000	0.9	0.5	8	Borda	(0,)	703.6198657958447	686.6198657958574	4	0.1524138450622558	0.0067179203033447	54.5572464466095	54.87621331214905
10	1000	0.9	0.5	9	Plurality	(0,)	29.036132605820743	23.03613260582017	10	0.1084754467010498	0.0053071975708007	9.2562096118927	9.44240427017212
10	1000	0.9	0.5	9	2-approval	(0,)	52.43486552028224	50.43486552028244	2	0.1117856502532959	0.0058038234710693	17.508028745651245	17.71598196029663
10	1000	0.9	0.5	9	Borda	(0,)	778.2294995590818	731.2294995590815	6	0.1134469509124755	0.0067205429077148	53.962565422058105	54.23679494857788
10	1000	0.9	0.9	0	Plurality	(0,)	57.78354111552024	51.783541115520286	22	0.1343593597412109	0.003413438796997	4.438092231750488	4.635138988494873
10	1000	0.9	0.9	0	2-approval	(0,)	131.56191964285634	126.56191964285706	22	0.1352283954620361	0.0040807723999023	7.387897253036499	7.591532945632935
10	1000	0.9	0.9	0	Borda	(0,)	1068.5501063712663	995.5501063712586	19	0.1779334545135498	0.0060775279998779	30.547154426574707	30.8578462600708
10	1000	0.9	0.9	1	Plurality	(1,)	48.87437031525571	46.87437031525578	7	0.1821002960205078	0.0035884380340576	4.456310749053955	4.701553106307983
10	1000	0.9	0.9	1	2-approval	(0,)	172.99983272707198	140.99983272707203	105	0.1356978416442871	0.0039291381835937	6.999041318893433	7.199569940567017
10	1000	0.9	0.9	1	Borda	(0,)	918.2179808752172	896.217980875222	9	0.1332213878631591	0.0060594081878662	30.582547903060917	30.84906911849976
10	1000	0.9	0.9	2	Plurality	(0,)	61.01545965608448	49.01545965608473	42	0.1768755912780761	0.0033979415893554	4.229954957962036	4.469295024871826
10	1000	0.9	0.9	2	2-approval	(0,)	153.37585069444393	126.37585069444468	61	0.1353912353515625	0.0039589405059814	6.9982993602752686	7.201859951019287
10	1000	0.9	0.9	2	Borda	(0,)	1143.100221836426	989.1002218364208	44	0.1334753036499023	0.0058381557464599	29.67376446723938	29.93832492828369
10	1000	0.9	0.9	3	Plurality	(1,)	71.66254739858864	58.66254739858913	57	0.1763134002685547	0.0031764507293701	4.278063058853149	4.513384819030762
10	1000	0.9	0.9	3	2-approval	(1,)	128.52078345458494	126.52078345458553	6	0.1748907566070556	0.0041606426239013	7.801373481750488	8.046920776367188
10	1000	0.9	0.9	3	Borda	(1,)	1176.831319444448	1057.8313194444493	31	0.1774883270263672	0.0061566829681396	31.888113975524902	32.198564291000366
10	1000	0.9	0.9	4	Plurality	(0,)	61.80969659391533	51.80969659391535	39	0.1378884315490722	0.0032680034637451	4.2999303340911865	4.49849534034729
10	1000	0.9	0.9	4	2-approval	(0,)	114.81546792328014	110.81546792328048	15	0.1334130764007568	0.0043251514434814	7.815854072570801	8.023200988769531
10	1000	0.9	0.9	4	Borda	(0,)	1018.3613346009868	942.3613346009712	21	0.1782953739166259	0.0061502456665039	30.97063112258911	31.28455114364624
10	1000	0.9	0.9	5	Plurality	(1,)	60.89034501763624	50.890345017636704	62	0.1821646690368652	0.0033111572265625	4.226702928543091	4.470866918563843
10	1000	0.9	0.9	5	2-approval	(1,)	148.76980654761837	130.7698065476187	63	0.1354186534881591	0.0041449069976806	7.117455244064331	7.320012807846069
10	1000	0.9	0.9	5	Borda	(1,)	1233.408000440917	1084.4080004409211	52	0.1337130069732666	0.0060224533081054	29.976532459259037	30.243009328842163
10	1000	0.9	0.9	6	Plurality	(1,)	53.30471808862395	49.3047180886244	12	0.1878776550292968	0.0034646987915039	4.380764722824097	4.631067991256714
10	1000	0.9	0.9	6	2-approval	(0,)	138.13607694003483	124.1360769400353	33	0.1351850032806396	0.0041890144348144	7.41521954536438	7.620562314987183
10	1000	0.9	0.9	6	Borda	(1,)	840.2342788249554	840.234278824955	0	0.1353430747985839	0.006131887435913	31.510799169540405	31.7830011844635
10	1000	0.9	0.9	7	Plurality	(0,)	58.75616677689594	51.75616677689595	41	0.1762592792510986	0.0033183097839355	4.286317825317383	4.523673534393311
10	1000	0.9	0.9	7	2-approval	(0,)	126.51866236772436	117.51866236772484	37	0.1356287002563476	0.0041286945343017	7.683694839477539	7.889859437942505
10	1000	0.9	0.9	7	Borda	(0,)	1025.135266754865	924.1352667548508	25	0.1360814571380615	0.0061085224151611	31.68185234069824	31.95503115653992
10	1000	0.9	0.9	8	Plurality	(1,)	62.67909529321006	49.67909529320987	50	0.1761996746063232	0.0034711360931396	4.475865602493286	4.714657068252564
10	1000	0.9	0.9	8	2-approval	(1,)	156.1419394841262	127.141939484127	66	0.1319730281829834	0.0041050910949707	7.462678670883179	7.663630723953247
10	1000	0.9	0.9	8	Borda	(1,)	1104.9792446538806	988.9792446538866	36	0.1764898300170898	0.006049633026123	31.971915245056152	32.2820360660553
10	1000	0.9	0.9	9	Plurality	(0,)	49.76903301366839	49.76903301366844	5	0.1365532875061035	0.0034806728363037	4.700665235519409	4.900099754333496
10	1000	0.9	0.9	9	2-approval	(0,)	138.3278155313046	123.32781553130508	31	0.1342310905456543	0.0040984153747558	7.771828651428223	7.976281881332397
10	1000	0.9	0.9	9	Borda	(1,)	1017.770347497802	961.7703474977972	17	0.1332011222839355	0.0061652660369873	32.540685176849365	32.80874228477478
